mae,mse,rmse,mape,smape,model,target
11934.8515625,287542912.0,16957.090316442853,158.88076782226562,105.15955352783203,ttm2_zero,target_export
5704.26513671875,56864384.0,7540.847697706141,33.245391845703125,23.67060089111328,ttm2_zero,target_import
