unit_id,target,model,metric,value
11,target_export,persistence,mape,521.42578125
11,target_export,persistence,smape,167.47023010253906
11,target_export,seasonal_naive,mae,41.307498931884766
11,target_export,seasonal_naive,mse,5143.87841796875
11,target_export,seasonal_naive,rmse,71.72083670711567
11,target_export,seasonal_naive,mape,333.1963195800781
11,target_export,seasonal_naive,smape,94.22836303710938
11,target_import,ttm2_zero,mae,8.922576904296875
11,target_import,ttm2_zero,mse,122.5041732788086
11,target_import,ttm2_zero,rmse,11.068160338502897
11,target_import,ttm2_zero,mape,48.980567932128906
11,target_import,ttm2_zero,smape,37.855072021484375
11,target_import,persistence,mae,13.231730461120605
11,target_import,persistence,mse,253.17958068847656
11,target_import,persistence,rmse,15.911617789793612
11,target_import,persistence,mape,157.612548828125
11,target_import,persistence,smape,62.917762756347656
11,target_import,seasonal_naive,mae,4.309375286102295
11,target_import,seasonal_naive,mse,27.97670555114746
11,target_import,seasonal_naive,rmse,5.289301045615334
11,target_import,seasonal_naive,mape,39.38637161254883
11,target_import,seasonal_naive,smape,28.44333267211914
12,target_export,ttm2_zero,mae,107.97702026367188
12,target_export,ttm2_zero,mse,26028.505859375
12,target_export,ttm2_zero,rmse,161.33352366874965
12,target_export,ttm2_zero,mape,308.7310791015625
12,target_export,ttm2_zero,smape,95.51275634765625
12,target_export,persistence,mae,339.14630126953125
12,target_export,persistence,mse,260869.171875
12,target_export,persistence,rmse,510.75353339453267
12,target_export,persistence,mape,167.65565490722656
12,target_export,persistence,smape,158.5477294921875
12,target_export,seasonal_naive,mae,179.3143310546875
12,target_export,seasonal_naive,mse,87426.1484375
12,target_export,seasonal_naive,rmse,295.67913087923534
12,target_export,seasonal_naive,mape,75.27549743652344
12,target_export,seasonal_naive,smape,94.76448822021484
12,target_import,ttm2_zero,mae,26.7384033203125
12,target_import,ttm2_zero,mse,1059.12109375
12,target_import,ttm2_zero,rmse,32.54414069767398
12,target_import,ttm2_zero,mape,63.757568359375
12,target_import,ttm2_zero,smape,62.82250213623047
12,target_import,persistence,mae,49.12552261352539
12,target_import,persistence,mse,3486.994140625
12,target_import,persistence,rmse,59.05077595277644
12,target_import,persistence,mape,300.87420654296875
12,target_import,persistence,smape,78.23658752441406
12,target_import,seasonal_naive,mae,15.605334281921387
12,target_import,seasonal_naive,mse,389.4700012207031
12,target_import,seasonal_naive,rmse,19.734994330394503
12,target_import,seasonal_naive,mape,52.49279022216797
12,target_import,seasonal_naive,smape,42.91069412231445
13,target_export,ttm2_zero,mae,15.2255277633667
13,target_export,ttm2_zero,mse,635.3656616210938
13,target_export,ttm2_zero,rmse,25.206460711910623
13,target_export,ttm2_zero,mape,334.7558898925781
13,target_export,ttm2_zero,smape,102.24160766601562
13,target_export,persistence,mae,40.4189567565918
13,target_export,persistence,mse,4090.985107421875
13,target_export,persistence,rmse,63.96080915233855
13,target_export,persistence,mape,100.00015258789062
13,target_export,persistence,smape,200.0
13,target_export,seasonal_naive,mae,25.85900115966797
13,target_export,seasonal_naive,mse,2019.552734375
13,target_export,seasonal_naive,rmse,44.93943406825458
13,target_export,seasonal_naive,mape,77.8746109008789
13,target_export,seasonal_naive,smape,133.0921630859375
13,target_import,ttm2_zero,mae,10.88268756866455
13,target_import,ttm2_zero,mse,176.97373962402344
13,target_import,ttm2_zero,rmse,13.303147733676546
13,target_import,ttm2_zero,mape,180.69821166992188
13,target_import,ttm2_zero,smape,52.19056701660156
13,target_import,persistence,mae,7.778968811035156
13,target_import,persistence,mse,113.62765502929688
13,target_import,persistence,rmse,10.659627340076053
13,target_import,persistence,mape,144.62484741210938
13,target_import,persistence,smape,42.625579833984375
13,target_import,seasonal_naive,mae,12.194697380065918
13,target_import,seasonal_naive,mse,277.8625793457031
13,target_import,seasonal_naive,rmse,16.6692105195688
13,target_import,seasonal_naive,mape,256.77386474609375
13,target_import,seasonal_naive,smape,52.661155700683594
14,target_export,ttm2_zero,mae,148.41392517089844
14,target_export,ttm2_zero,mse,56025.56640625
14,target_export,ttm2_zero,rmse,236.69720405245602
14,target_export,ttm2_zero,mape,8987788.0
14,target_export,ttm2_zero,smape,104.95571899414062
14,target_export,persistence,mae,396.472412109375
14,target_export,persistence,mse,371855.21875
14,target_export,persistence,rmse,609.7993266231114
14,target_export,persistence,mape,20454858.0
14,target_export,persistence,smape,164.3211669921875
14,target_export,seasonal_naive,mae,256.32684326171875
14,target_export,seasonal_naive,mse,180330.015625
14,target_export,seasonal_naive,rmse,424.6528177523375
14,target_export,seasonal_naive,mape,2565608.5
14,target_export,seasonal_naive,smape,113.38693237304688
14,target_import,ttm2_zero,mae,181.8659210205078
14,target_import,ttm2_zero,mse,46227.60546875
14,target_import,ttm2_zero,rmse,215.00605914427155
14,target_import,ttm2_zero,mape,66.72828674316406
14,target_import,ttm2_zero,smape,40.028892517089844
14,target_import,persistence,mae,247.8861846923828
14,target_import,persistence,mse,110436.0234375
14,target_import,persistence,rmse,332.31915899854465
14,target_import,persistence,mape,142.65237426757812
14,target_import,persistence,smape,51.83134078979492
14,target_import,seasonal_naive,mae,188.7221221923828
14,target_import,seasonal_naive,mse,63154.515625
14,target_import,seasonal_naive,rmse,251.3056219526336
14,target_import,seasonal_naive,mape,100.23323059082031
14,target_import,seasonal_naive,smape,42.936729431152344
15,target_export,ttm2_zero,mae,23.416406631469727
15,target_export,ttm2_zero,mse,1375.8978271484375
15,target_export,ttm2_zero,rmse,37.09309675867516
15,target_export,ttm2_zero,mape,8256.2900390625
15,target_export,ttm2_zero,smape,100.1418228149414
15,target_export,persistence,mae,68.69359588623047
15,target_export,persistence,mse,11240.9765625
15,target_export,persistence,rmse,106.02347175272087
15,target_export,persistence,mape,96.49711608886719
15,target_export,persistence,smape,192.2213897705078
15,target_export,seasonal_naive,mae,38.34696960449219
15,target_export,seasonal_naive,mse,3789.958251953125
15,target_export,seasonal_naive,rmse,61.56263681774137
15,target_export,seasonal_naive,mape,64.43292236328125
15,target_export,seasonal_naive,smape,84.20374298095703
15,target_import,ttm2_zero,mae,5.354257106781006
15,target_import,ttm2_zero,mse,41.26718521118164
15,target_import,ttm2_zero,rmse,6.423954016895018
15,target_import,ttm2_zero,mape,57.201297760009766
15,target_import,ttm2_zero,smape,46.16916275024414
15,target_import,persistence,mae,7.658448696136475
15,target_import,persistence,mse,85.70963287353516
15,target_import,persistence,rmse,9.257949712195199
15,target_import,persistence,mape,180.85655212402344
15,target_import,persistence,smape,59.633628845214844
15,target_import,seasonal_naive,mae,3.852947473526001
15,target_import,seasonal_naive,mse,24.21660041809082
15,target_import,seasonal_naive,rmse,4.921036518670718
15,target_import,seasonal_naive,mape,68.59886932373047
15,target_import,seasonal_naive,smape,40.417110443115234
16,target_export,ttm2_zero,mae,67.68733978271484
16,target_export,ttm2_zero,mse,11371.1259765625
16,target_export,ttm2_zero,rmse,106.63548178989252
16,target_export,ttm2_zero,mape,1986.5877685546875
16,target_export,ttm2_zero,smape,94.21443939208984
16,target_export,persistence,mae,197.9816436767578
16,target_export,persistence,mse,91612.875
16,target_export,persistence,rmse,302.6761883597717
16,target_export,persistence,mape,87.60549926757812
16,target_export,persistence,smape,167.09483337402344
16,target_export,seasonal_naive,mae,110.34644317626953
16,target_export,seasonal_naive,mse,30908.693359375
16,target_export,seasonal_naive,rmse,175.8086839703176
16,target_export,seasonal_naive,mape,66.99166107177734
16,target_export,seasonal_naive,smape,105.88802337646484
16,target_import,ttm2_zero,mae,11.834598541259766
16,target_import,ttm2_zero,mse,212.2327880859375
16,target_import,ttm2_zero,rmse,14.568211560996
16,target_import,ttm2_zero,mape,52.65705490112305
16,target_import,ttm2_zero,smape,43.687103271484375
16,target_import,persistence,mae,15.666061401367188
16,target_import,persistence,mse,349.4782409667969
16,target_import,persistence,rmse,18.6943371363308
16,target_import,persistence,mape,147.05638122558594
16,target_import,persistence,smape,59.833518981933594
16,target_import,seasonal_naive,mae,7.178083896636963
16,target_import,seasonal_naive,mse,85.11864471435547
16,target_import,seasonal_naive,rmse,9.2259766265884
16,target_import,seasonal_naive,mape,42.31113052368164
16,target_import,seasonal_naive,smape,31.64125633239746
17,target_export,ttm2_zero,mae,159.38909912109375
17,target_export,ttm2_zero,mse,88960.7890625
17,target_export,ttm2_zero,rmse,298.2629528830223
17,target_export,ttm2_zero,mape,660.6328735351562
17,target_export,ttm2_zero,smape,130.9241485595703
17,target_export,persistence,mae,221.37132263183594
17,target_export,persistence,mse,164463.234375
17,target_export,persistence,rmse,405.54066919977333
17,target_export,persistence,mape,100.0
17,target_export,persistence,smape,145.83334350585938
17,target_export,seasonal_naive,mae,188.7789764404297
17,target_export,seasonal_naive,mse,131179.734375
17,target_export,seasonal_naive,rmse,362.1874298964557
17,target_export,seasonal_naive,mape,100.14237213134766
17,target_export,seasonal_naive,smape,107.42826843261719
17,target_import,ttm2_zero,mae,246.7709197998047
17,target_import,ttm2_zero,mse,109483.59375
17,target_import,ttm2_zero,rmse,330.8830514698509
17,target_import,ttm2_zero,mape,1299.049072265625
17,target_import,ttm2_zero,smape,66.30512237548828
17,target_import,persistence,mae,374.093505859375
17,target_import,persistence,mse,195222.0
17,target_import,persistence,rmse,441.8393373161788
17,target_import,persistence,mape,2178.672119140625
17,target_import,persistence,smape,80.21282958984375
17,target_import,seasonal_naive,mae,277.7832336425781
17,target_import,seasonal_naive,mse,121143.9609375
17,target_import,seasonal_naive,rmse,348.0574104045193
17,target_import,seasonal_naive,mape,1687.865966796875
17,target_import,seasonal_naive,smape,71.94193267822266
18,target_export,ttm2_zero,mae,131.1300048828125
18,target_export,ttm2_zero,mse,48350.265625
18,target_export,ttm2_zero,rmse,219.88693827737927
18,target_export,ttm2_zero,mape,3968.20556640625
18,target_export,ttm2_zero,smape,108.51011657714844
18,target_export,persistence,mae,279.2719421386719
18,target_export,persistence,mse,190739.171875
18,target_export,persistence,rmse,436.73695959352926
18,target_export,persistence,mape,88.81969451904297
18,target_export,persistence,smape,169.0253143310547
18,target_export,seasonal_naive,mae,189.93743896484375
18,target_export,seasonal_naive,mse,94974.1640625
18,target_export,seasonal_naive,rmse,308.1787858735575
18,target_export,seasonal_naive,mape,64.51944732666016
18,target_export,seasonal_naive,smape,104.35511016845703
18,target_import,ttm2_zero,mae,144.51756286621094
18,target_import,ttm2_zero,mse,37240.41796875
18,target_import,ttm2_zero,rmse,192.97776547765807
18,target_import,ttm2_zero,mape,40.743003845214844
18,target_import,ttm2_zero,smape,26.965839385986328
18,target_import,persistence,mae,167.4557647705078
18,target_import,persistence,mse,42902.20703125
18,target_import,persistence,rmse,207.1284795272007
18,target_import,persistence,mape,46.44364547729492
18,target_import,persistence,smape,30.953136444091797
18,target_import,seasonal_naive,mae,170.197998046875
18,target_import,seasonal_naive,mse,51740.97265625
18,target_import,seasonal_naive,rmse,227.46642094219095
18,target_import,seasonal_naive,mape,48.41762924194336
18,target_import,seasonal_naive,smape,30.322561264038086
19,target_export,ttm2_zero,mae,53.015411376953125
19,target_export,ttm2_zero,mse,5945.19970703125
19,target_export,ttm2_zero,rmse,77.10512114659603
19,target_export,ttm2_zero,mape,207.74862670898438
19,target_export,ttm2_zero,smape,100.11821746826172
19,target_export,persistence,mae,137.1669464111328
19,target_export,persistence,mse,43316.8828125
19,target_export,persistence,rmse,208.12708332290634
19,target_export,persistence,mape,78.35294342041016
19,target_export,persistence,smape,146.87356567382812
19,target_export,seasonal_naive,mae,72.97298431396484
19,target_export,seasonal_naive,mse,14709.3837890625
19,target_export,seasonal_naive,rmse,121.28224844989683
19,target_export,seasonal_naive,mape,63.08881759643555
19,target_export,seasonal_naive,smape,99.61829376220703
19,target_import,ttm2_zero,mae,15.801315307617188
19,target_import,ttm2_zero,mse,384.0638732910156
19,target_import,ttm2_zero,rmse,19.597547634615296
19,target_import,ttm2_zero,mape,57.20560073852539
